Unnamed: 0,created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
901,2012-02-07 15:04:30,False,EMMY award winning newscast director/TD for WFLA News Channel 8 -  Husband. Step-Dad. Boston sports fan. Living my life 2 screens at a time... #Preview #Program,2012,500,2437,485758924,"Tampa, FL",KyleBMercier,2602,False,3115,human
902,2009-10-27 01:04:50,False,Organizador profesional de cenas con colegas; lo de los monólogos lo hago cuando somos más de 12. Hago reír y tengo testigos. Me podéis encontrar en :,802,345298,273,85465037,www.facebook.com/davguapo,davidguapo,9960,True,3949,human
903,2011-12-30 13:32:34,False,"Need REAL info on working in Malia ? 14 year Malia worker, 11 selling workers rooms. CHEAP HOLIDAYS TOO FOR JULY AND AUGUST !!!!!!!!!Tony Furnivalis 07964451119",113,12477,17906,450631633,Malia + Zante + Napa + Maga ,maliarooms,8952,False,3154,bot
904,2009-10-16 10:00:51,True,Vou filosofar? Sim. Vocês irão gostar? Talvez. Esse twitter é real? Não. É uma crise pontual. Ou não.,6,290677,339,82843602,Brasil,oclebermachado,8962,False,3960,human
905,2018-11-03 15:15:19,True,"Physical Education and Health Teacher. Athletic Director. ECU Alumni. Coach. Currituck, NC. #RaidersInPhysEd #CurrituckK12 #RaidersInClass",105,104,161,1058739403995168768,"Currituck, NC",CoachEavesCCMS,90,False,654,human
906,2011-12-25 02:22:41,True,Everything is more beautiful because we are doomed,8772,296,304,445913056,unknown,DawsonHatzman,7465,False,3160,human
907,2018-03-03 19:55:31,True,Music Producer 🎶 Follow me on Instagram @droxypro Check out my website link below 🔥🎶,336,36,194,970024894804189184,"Bronx, NY",xxxdroxypro,86,False,899,bot
908,2015-04-04 01:45:20,False,"Meteorology Graduate | NSFW @ Times | Just a friendly derpy bolf who loves hugs, video games, racing, and weather | ❤️🐻@kiranking9078🐻❤️",18251,861,1238,3132102629,"Maryland, USA",IndyWolfy,4917,False,1964,human
909,2012-12-04 08:06:46,True,,999,80,693,988288998,"Portland, OR",BoozerBill,1478,False,2815,bot
910,2011-06-23 05:25:13,False,this is apparently where I release all of my rage at the current state of things and show off my cats. welcome,10859,142,295,322443251,"Carolina del Norte, USA",briightttt,2745,False,3345,human
911,2016-09-04 10:57:03,True,"Sou malucamente calma,sou sorriso,pureza e pecado, sou silêncio contido, palavrasabstrata, sou eterno no amor eefêmero na mágoa.",64,0,0,772387996972748800,unknown,TeslovichJoel,146,False,1444,human
912,2012-12-10 22:29:46,False,Bro Science: 50% Fact 50% Magic 100% Results BABY GROWDA SHIRTS: https://t.co/1OF036vqXM,293,104827,5,1002706964,"Los Angeles, CA",BroScienceLife,1601,True,2808,human
913,2011-04-01 12:54:58,False,"Mech Eng   
Problem solving enthusiast
Smart/hard worker",190,2280,2399,275519511,unknown,Eng_kboora,4006,False,3427,human
914,2009-06-27 08:27:40,True,Come to me 💝💝💝 https://t.co/eLCq5AYUy0,347,14,0,51386401,unknown,caribbeanss,69,False,4071,bot
915,2016-08-07 00:03:10,True,slowly literally rotting @maisumcasalpreto - insta,28455,821,939,762076581506453505,"Porto Alegre, Brasil",_Mauriciorib,24236,False,1473,human
916,2011-10-01 15:19:20,True,Do you like it gently? Come in! 💚💚💚 https://t.co/ll0j0Syrsf,58,2,0,383260714,unknown,mi2mi5,12,False,3244,bot
917,2015-02-06 12:50:15,True,"Interests - people, music, business, geopolitics, economy, science, environment, history and silly stuff... This is me.",136918,1350,1463,3011254314,"Brisbane, QLD, Australia",ItsStillMefa,105603,False,2020,human
918,2009-03-05 14:49:20,True,"Global Sales Director, Boston College graduate, and mom of 2 boys",169,56,140,22926618,"Boston, MA",TBiggersIoB,295,False,4184,human
919,2016-09-05 07:41:19,True,"Productive, straight edge, poitive.  X",69,0,0,772701126043074560,unknown,Puppy_Ray,120,False,1444,human
920,2015-01-18 22:43:15,False,,9700,500,1243,2984777777,unknown,MyClientsLoveMe,4730,False,2039,human
921,2012-03-16 13:23:31,False,,1847,520,419,526391347,unknown,raffa_brigante,10455,False,3077,bot
922,2010-06-07 17:42:30,False,“For The Night” OUT NOW! listen at the link below x,632,1750257,12775,153098292,unknown,ConorMaynard,10296,True,3725,human
923,2013-08-05 18:31:08,True,,2084,31,16,1648367670,unknown,andrew_beard,2842,False,2570,bot
924,2009-03-04 18:36:20,True,"Economics Editor, BBC. Fin crisis book @theDefaultLine .. Brexitologist. Host award-winning 2016 EUref TV interviews & 2017 live GE debate. United ST.",2744,357886,9997,22812734,London(head) Manchester(heart),faisalislam,77157,True,4185,human
925,2011-08-09 11:49:15,False,"Actor & Voiceover - The Bar, EastEnders, The Bill, Holby City, Secret Lover, Cockney & Scouse - Voice at @BBCR1",68107,361242,20569,351541320,"London, England",STU_ACTOR,15240,True,3297,human
926,2008-12-23 20:26:45,False,Watashi wa choudo nani ga juuyou ka mitsukeyou toshite iru,2015,207,546,18341548,"Newark ,NJ ",GustavoEstrella,5396,False,4256,human
927,2009-04-27 03:32:05,False,"🎾 Rap Game Anna Kournikova 🎾 Booking & features: kbtheboobonicMGMT@gmail.com♥ H👂 my music on Apple Music, SoundCloud, Spotify, Pandora & Tidal 🤘❣️",29310,22724,3113,35657831,"Austin, TX",KBTheBooBonic,7762,False,4132,human
928,2016-09-14 18:58:16,True,,2051,20,0,776132978405675012,"Hollywood, FL",Beauttykills_,2853,False,1434,bot
929,2013-06-21 22:40:52,True,,540,33,252,1537480820,unknown,JessBecause8,753,False,2615,bot
930,2011-04-08 07:25:23,True,,85,4,0,278927480,unknown,Shataya13m,108,False,3421,bot
931,2009-05-01 15:39:10,True,"Hugo & Nebula Award Winning Author. EMPRESS OF FOREVER, THIS IS HOW YOU LOSE THE TIME WAR. Craft Sequence! Games! Fencer, Chinese speaker, swift typist. he/him",62856,12743,937,36968571,"Cambridge, MA",maxgladstone,65260,True,4127,human
932,2009-05-30 12:38:04,False,Mickey Mouse Club reject and former stripper at Jumbo's Clown Room.,3473,627008,377,43522180,Hollywood - New York - London,Courtney,9019,True,4098,human
933,2009-03-16 04:10:15,False,"Host/Creator of 
""NAKED with Catt Sadler"" podcast. 
Mom, TV Host, CEO https://t.co/JCpzG1Fyt1 + Hoosier",4848,162780,955,24647812,Los Angeles,IAmCattSadler,24312,True,4174,human
934,2014-05-23 21:05:51,True,living life and tweeting stuff #resist #bluewave 🌊🌊🌊#notmypresident DM=Block 🚫,35293,1254,2139,2518685834,unknown,FeeleyMeghan,9371,False,2279,human
935,2012-05-08 23:53:06,False,,2261,7,0,574888084,unknown,Jeny_pacheco,3182,False,3024,bot
936,2010-12-23 17:25:19,False,Account was hacked and I ain't even know it 😂,2363,166,409,229906582,South Korea,Camy_Wamy,3300,False,3526,bot
937,2012-02-22 16:23:21,False,"NBC5 First Alert Weather. Lover of running, hiking, skiing & the outdoors. Dog mom to Seven. #EIU alum. NWA Seal. #BTV",3521,2007,357,499914913,"Burlington, VT",CaitlinMyNBC5,11540,True,3100,human
938,2011-11-19 04:17:00,True,"Word nerd. Adventurer. Communications Consultant. Infinitely curious. Tweets travel, startups, tech and ideas that may change the 🌎.",2106,727,4140,416028833,Estados Unidos,lorisussle,1993,False,3196,human
939,2008-06-23 19:22:07,False,Sikh | Restaurateur | Forbes World Traveller | World’s most followed full-beard Sikh on Twitter | Awarded Jewels of Punjab by Ex-PM Dr. Manmohan Singh |,27265,1463302,1473166,15210670,"Punjab, India",SinghLions,31354,True,4439,bot
940,2010-07-04 00:00:22,False,How do you like my site? 😙😙😙 https://t.co/eksP5O91V6,275,12,0,162535607,Argentina,luchofergar,40,False,3699,bot
941,2012-02-12 02:39:33,False,,60628,673,629,489953461,"California, USA",eab_navi,16769,False,3111,human
942,2010-03-06 03:52:29,False,"Especialista em p* nenhuma /
Só ano par me favorece /
Aquáriano demais /
 @jaugustopires",14681,239,3224,120330430,Gyn.GO.BR.!,jaugustopires,3267,False,3819,human
943,2012-08-15 02:40:04,True,Sometimes lawyers are named Kate. These words are lucky I'm even writing them. She/her.,33342,808,1181,758388938,unknown,Equivo_Kate,16073,False,2926,human
944,2018-06-07 19:18:13,True,"We’re shaping the promise of our democracy through voter registration and participation. Because #WhenWeAllVote, we can change the world.

📲 Text VOTE to 56005",2409,83964,295,1004804740105035777,unknown,WhenWeAllVote,3694,True,803,human
945,2012-02-07 00:10:28,True,Blogger // MARVEL fan. Waiting you at https://t.co/77Zau76FBz,49,1,0,485234907,unknown,anelio12,9,False,3116,bot
946,2012-03-07 11:11:21,False,,2028,47,0,517478622,jakarta,khodriashovic,5601,False,3086,bot
947,2010-06-25 07:02:29,False,"Artist, Poet, Owner of Bezmelnitsin's Gallery @BezmGallery , Anubis Promo @AnubisPromo Contact: denis@bezmelnitsingallery.com https://t.co/hQ5ZZ25vdA",1000,403554,402244,159389938,Myth,Bezmelnitsin,3909,False,3708,human
948,2009-03-17 16:44:27,False,Work @NASA. Tweets are my own. Play: everywhere! Photos are my own. U.S. National Park expert. More pics on IG 👇🏼,12456,9644,10149,24910075,"Colorado, USA, Earth",iStefPayne,11579,True,4172,human
949,2007-05-24 22:26:03,False,"Author from Britain. Not the musician. Writer/creator CASTLEVANIA @Netflix, also wrote some comics and books. Rep: Cheng Caplan Company. Me: https://t.co/KhsOx1SuXz",5042,488058,523,6297852,link to newsletter is,warrenellis,2046,True,4835,human
950,2012-12-12 15:42:25,True,,2366,112,244,1006639362,unknown,Albalushi92H,3524,False,2806,bot
951,2012-05-14 06:17:41,False,Escribo algunas cosas. Otras no.,326,233,1111,579606790,Nunca Jamás,ponamen,1897,False,3019,human
952,2015-02-17 09:00:11,True,,3699,458,822,3042187528,unknown,torrianas,5485,False,2010,bot
953,2011-07-28 09:27:31,False,"14. Senior High School-ers. Never cared for fashion much. Not perfect, crazy, weird, but I like myself. 13 November's the day when i could take my first breathe",2335,33,0,343939339,a country called INDONESIA,iJovita,9079,False,3310,bot
954,2012-01-17 09:52:27,False,@NWTF_official SC State Board of Directors | @DeadEndGameCall Road Crew | @KryptekOutdoors Ladies Legion | @BassProShops/@Cabelas Pro Staff...🌵 #ALLIN🧡,6101,2850,1833,466360589,South Carolina,DebbieOutdoors,10460,False,3137,human
955,2011-07-07 06:50:20,False,The official Twitter Account of Rashed AlMajid Website https://t.co/l58uusmqa5 Business Manager is @mr9992,8,1582220,0,330832162,unknown,RashedTV,5526,True,3331,human
956,2011-10-02 14:25:15,True,"National lead, General practice pharmacist training pathway. Pharmacy and medical education. Collaboration with NHS and education partners.",362,1089,322,383785250,"Cambridge, England",ceinwenmannall,745,False,3243,human
957,2012-08-07 18:20:58,True,,1580,10,0,743446825,unknown,giana00134giana,2308,False,2933,bot
958,2010-11-17 19:12:57,False,Senior Editor at @CNNBusiness. Adjunct at @NYU. MBA from @Columbia_Biz,894,9191,6132,216799530,"New York, NY",AnnalynKurtz,8255,True,3562,human
959,2012-05-06 00:40:30,False,27. Music. Movies. Comics. Nerd.,1630,25,56,572266794,The deserts of Arizona,iwokeupinacar13,2656,False,3027,human
960,2010-08-28 14:26:23,False,elimde kocaman bi yumruk ..,51,1224498,273,184031532,"Bodrum, Muğla",alpkirsan,4015,True,3643,human
961,2011-05-27 00:42:30,True,Periodista. Líbero y Paso a Paso en TyCSports. Morfi en Telefe. Instagram: okarielrodriguez,260,469081,841,305928496,"Argentina, Buenos Aires",ArielRodriguez,23521,True,3372,human
962,2013-05-24 03:09:56,True,Just a little blue canoe in a big sea of red. 🐶 💕,3301,14,109,1453070640,JoMo,TuckerAng,2272,False,2644,human
963,2016-09-23 06:46:17,True,one loyal guy tamfollowbackswag ifollowbac teamfollowback teambased teamswag teamhooper,368,5,0,779210259315523584,unknown,RodgersPuppy,756,False,1426,human
964,2009-06-04 07:54:44,True,,3,384676,26,44570946,unknown,MrTeller,6597,True,4094,human
965,2012-11-30 03:02:45,False,Producer at @HLNTV @MorningExp #amnewser | #Gryffindor & #Pukwudgie Potterhead | Opinions are my own. RTs ≠ endorsements,882,163,180,979638601,unknown,MichaelLeeNews,1809,False,2819,human
966,2009-02-24 04:14:21,False,@CNN commentator. New York Times bestselling author. Dartmouth. Harvard Law. Columbia IRAAS. Former White House aide. https://t.co/w4gKAjVx3n,5299,236265,1057,21728303,New York,keithboykin,48629,True,4194,human
967,2011-05-03 21:08:05,False,,3,120,0,292559186,unknown,TayrlaneF,897,False,3395,human
968,2011-09-09 22:26:19,False,Ride or die!!!,2147,250,1563,370940248,"Lansing, MI",Dougie657,4667,False,3266,bot
969,2011-02-15 19:15:30,True,Whatever I touch turns to gold. I also make money with whatever I lay my hands on.I'm a survivor...,3,37,0,252713307,Where ever I get my feet on,27729404008,1526,False,3472,human
970,2015-01-11 21:11:52,False,Composer | He/Him/His.,6857,972,2150,2975340894,USA,JonahElrod,1482,False,2046,human
971,2010-08-03 01:21:04,False,,2460,21,0,174070110,Rainsville NM,sablemerald,3425,False,3669,bot
972,2014-02-07 03:58:37,True,98 Til Infinity,54087,339,376,2331253086,unknown,GeoArmenta,17034,False,2385,bot
973,2013-04-07 17:03:04,True,,1072,1,17,1334581620,unknown,chillichou,1619,False,2690,bot
974,2012-01-08 10:03:04,True,Author and columnist.,836,26162,333,458234232,Here and There,marwanbishara,8630,True,3146,human
975,2010-07-28 16:25:45,False,VII.X.MMXIII 💍 adventure seeker | wild child | usmc wife | hippie | #yleo obsessed | #puravidarep use code gihtzascott20 🤙🏽,1279,294,666,171972995,CA TX SC ,thiccvegan_,23840,False,3674,human
976,2011-03-15 02:34:39,False,"Strength and conditioning coach at Wes-del high school... I have dreams to own my own training facility... I've got a 5yr old lab/husky mix, he's awesome",2608,439,317,266344843,"Muncie, IN",bvanmatre29,3659,False,3445,human
977,2011-07-07 16:54:58,True,🥞 🥞 🥞,27478,83,113,331094411,unknown,MaryRissen,18202,False,3330,human
978,2013-03-12 15:34:02,True,Founder Of Michael Essien Foundation#gameofhope.⚽️,41,676032,402,1262229906,unknown,MichaelEssien,1205,True,2716,human
979,2011-05-31 04:27:58,False,Disiplin + Fokus + خير,16665,99904,74376,308287890,خير ,ipansu,119763,False,3368,bot
980,2014-03-19 09:39:32,False,"Economist, Policy Officer @vzbv  #algorithms #AI #KI #ArtificalIntelligence #KünstlicheIntelligenz #Consumer #protection #competition personal views, EN,DE,NL",1326,504,417,2397575574,unknown,MiiBlinn,2537,False,2345,human
981,2011-02-12 00:24:01,False,Hola,1544,319,297,250878364,"Torreon, Coahuila",RicardoMedinaNS,6056,False,3476,human
982,2009-12-21 06:54:30,False,The only way is GOD's way.,146,5812417,354,98310564,Philippines,aldenrichards02,9525,True,3894,human
983,2009-08-28 02:02:05,False,,7417,39,423,69474732,unknown,alic2583,1962,False,4009,human
984,2009-02-16 11:28:12,False,"When I tweet, I tweet to kill.
https://t.co/xSKhBYY2Ox",6561,2926315,810,20978103,"Los Angeles, CA",DaneCook,17789,True,4201,human
985,2011-07-27 14:59:26,True,love everthing about beauty...,1563,15,0,343415230,China,vincichen1231,2068,False,3310,bot
986,2016-09-13 19:56:06,True,"DIvertio0.alegre .. indo ^^ .. Chido ,,:XD muy Ablador... histosoo y, todo  lo qe tenga qe ver co lo chido ... oye zama...... :D    0.o",51,1,0,775785142761717761,unknown,LianeCarr3,137,False,1435,human
987,2012-03-26 08:54:49,False,"Vivo in uno stato di trance permanente. Sono cosciente di essere  incosciente, come un rospo che si morde la coda",4929,434,1087,537139665,"Toscana, Italia",HypnoAle,9186,False,3068,bot
988,2010-08-09 14:27:56,False,- LA COBRA -,15040,2446999,31,176429522,Buenos Aires,baronjimena,19616,True,3662,human
989,2010-08-18 06:21:26,False,HI👋🏾 MISS.COOKIE HERE; MOM 51 MUSIC LOVER: I ADORE #MICHAELJACKSON 💞 MJSUPERFAN/4LIFE #LLTKINGMJJ 👑❣️ PROTECTIVE OF MJs MEMORY LEGACY #RealMJFan I'm #NotOnInsta,93099,1343,4427,179837404,"BALTIMORE, MD",MISSCOOKIE1223,63511,False,3654,human
990,2008-12-13 05:53:39,False,"♥ ∞ = ♥#Creativity + ♥ #Innovation + ♥#Entrepreneurship — Be Cool & Be Good to each other! — Entrepreneur, philanthropist, data nerd, tech nerd, red hat hacker",23389,723,131,18094575,IG: @DavidASEM,DavidASEM,10801,False,4267,human
991,2009-03-25 12:16:14,False,"CEO of Trend Hunter (@trendhunter), NY Times Bestselling, innovation keynote speaker. NEW BOOK:CREATE THE FUTURE http://t.co/KrXvPmBvrr",2413,84437,1216,26483183,Toronto,jeremygutsche,71577,True,4164,human
992,2010-09-16 23:16:20,False,Journalist. Analyst. Bylines @nytimes @thedailybeast @foreignpolicy @politicomag @TheAtlantic. Adjunct Fellow @WashInstitute. IG: nerizilber,6901,7384,1565,191633906,TLV,NeriZilber,20566,True,3624,human
993,2016-08-19 20:54:14,False,"Trying to corrupt the youth of Athens. Also video games are neat | Games, Tech, Silliness @ https://t.co/vc1WR5nPCz | EggShellTV@gmail.com",16606,525,163,766740078395740161,unknown,TheGregFlynn,4898,False,1460,bot
994,2011-08-08 17:26:34,False,,8040,795,761,351017477,RP♚CDE ,CamiEsteevez,9417,False,3298,human
995,2015-10-29 08:37:05,True,"‏✒‏هب البراد . . ومرني عطرك
وانا ليا هب البراد : اشتاااق 
،
عطني وصالك ما أبي عذرك
جو الشتا ماهوب ( جو فراق )”❗️",42,775,1205,4066646536,unknown,1051_1051,949,False,1756,human
996,2009-11-17 20:12:18,False,"(B A S K#3160 - Discord)

Music, Manga, Vidyagames

              ❤️🧡💛💚💙💜",40329,184,2255,90708489,He/Him,Jakkaru7,2090,False,3927,human
