created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
2014-07-07 20:26:22,False,,1861,356,4412,2610430435,unknown,bigpappapump123,2611,False,2234,bot
2014-02-26 21:43:33,False,,23440,53173,6,2363231167,"İstanbul, Türkiye",cokpicsiniz,176154,False,2365,bot
2009-03-05 14:49:20,True,"Global Sales Director, Boston College graduate, and mom of 2 boys",169,56,140,22926618,"Boston, MA",TBiggersIoB,295,False,4184,human
2009-03-23 05:00:43,False,"The happiest people don't necessarily have the best of everything,they just make the best of everything...{♥always}",218,115,0,25956690,unknown,MsSweeetT,1758,False,4167,human
2009-02-16 11:28:12,False,"When I tweet, I tweet to kill.
https://t.co/xSKhBYY2Ox",6561,2926315,810,20978103,"Los Angeles, CA",DaneCook,17789,True,4201,human
2009-08-15 02:50:34,True,Guinea pigs rule! Teachers are Awesome!,256,81,214,65806493,Texas,wee_angus,15869,False,4022,human
2010-07-10 19:17:23,True,"Attorney, TV/Radio Legal Analyst WJBK Fox 2 and WWJ News Radio 950.",432,14280,687,165153530,"Detroit, Michigan  ",charlielangton,4796,True,3692,human
2011-01-10 01:28:26,False,"Fotógrafo
Porto Alegre
Brasil


contato@rafaelferreirafotografia.com",2069,7011,4869,236197005,Porto Alegre - RS,rafaelfotoearte,59905,False,3509,bot
2009-04-30 16:29:34,False,Dynasty Season 3 is now on Netflix🍸,4558,3348989,489,36704352,NY / LA ,LizGillies,12741,True,4128,human
2009-11-23 13:36:02,False,I won't always say the right thing but my heart is always in the right place !!! #KW #Underrated // Call or Text me direct +1 (323) 446-2109,171,772944,277,92020072,"İstanbul, Türkiye",Ryanbabel,832,True,3921,human
2018-11-03 15:15:19,True,"Physical Education and Health Teacher. Athletic Director. ECU Alumni. Coach. Currituck, NC. #RaidersInPhysEd #CurrituckK12 #RaidersInClass",105,104,161,1058739403995168768,"Currituck, NC",CoachEavesCCMS,90,False,654,human
2014-11-09 21:42:02,False,(He/Him)filmmaker in SLC with a little wolf,14159,180,607,2895126367,"Salt Lake City, UT",AWood217,1830,False,2109,human
2009-02-28 19:08:00,True,,2078,36,46,22284834,unknown,catlopez,2346,False,4189,bot
2010-08-31 19:32:37,False,Revista de Lifestyle que resalta lo positivo. Todo es posible. Editado por @sores25 press@revistainspiras.com,12275,426854,8430,185344640,"New York, NY",Inspiras_,18714,False,3640,human
2009-03-16 04:10:15,False,"Host/Creator of 
""NAKED with Catt Sadler"" podcast. 
Mom, TV Host, CEO https://t.co/JCpzG1Fyt1 + Hoosier",4848,162780,955,24647812,Los Angeles,IAmCattSadler,24312,True,4174,human
2009-06-25 09:52:17,False,"Compositor y Productor musical, ganador de premios Grammy, Doctor en Medicina y Cirugía, ex-Chairman Latin Grammy, practicante del “Cuarto Camino”.",2334,53808,98,50603989,USA,KSantander,4848,True,4073,human
2010-02-15 20:39:06,True,PGATOUR player.. Creator of @secretGolf & SG Tour golf gaming platform in App Store digital content on https://t.co/OydW6bdoBJ  Home of 33 Tour players content,12587,73307,2850,114557557,"Houston, TX",elkpga,43615,True,3837,human
2007-06-14 20:37:24,False,National Association of Hispanic Journalists/Asociación Nacional de Periodistas Hispanos Estamos aquí putting #MoreLatinosInNews.,15161,33384,10966,6819732,"Washington, DC",NAHJ,34364,True,4814,human
2017-06-21 00:12:17,True,تريدة لعشاق الهجوله توجيه حصري  جنوب ـ شمال شـرق    كل جدي الهجوله.          تغريدة منووه,43,1,0,877318215524917249,unknown,kcsmlkexkmstoi1,328,False,1155,bot
2010-12-31 11:54:38,False,,2044,436,1710,232526281,Portugal,AnaRitaG77,2522,False,3518,bot
2009-03-17 16:44:27,False,Work @NASA. Tweets are my own. Play: everywhere! Photos are my own. U.S. National Park expert. More pics on IG 👇🏼,12456,9644,10149,24910075,"Colorado, USA, Earth",iStefPayne,11579,True,4172,human
2009-05-01 15:39:10,True,"Hugo & Nebula Award Winning Author. EMPRESS OF FOREVER, THIS IS HOW YOU LOSE THE TIME WAR. Craft Sequence! Games! Fencer, Chinese speaker, swift typist. he/him",62856,12743,937,36968571,"Cambridge, MA",maxgladstone,65260,True,4127,human
2011-08-03 13:58:15,False,Very Asian xD,2492,16,0,347865421,"HCMC, Vietnam",HuytotheDang,3418,False,3303,bot
2008-08-05 01:14:02,False,Exec. Producer and Host of THIS IS LIFE on CNN. Season 6 airs Sundays at 10PM/9C Instagram: lisalingstagram FB: https://t.co/EvdOQ8j9I3,12739,227315,848,15730467,unknown,lisaling,9682,True,4397,human
2016-01-15 03:32:52,True,"Selling OFF MARKET, turn key investment properties in Detroit. SFR/Multifamily/Apartment buildings in B/B+ neighborhoods. Some section 8. Detroit Market Booming",112560,141137,70411,4761064634,unknown,USANEWS007,72048,False,1678,human
2014-11-10 02:20:14,False,,2349,59,503,2869962041,Boston,BrightRedStar1,2676,False,2109,human
2011-08-26 04:16:16,False,🦄Porn Star🌈 No Backup Twitter  alexchancexxx@gmail.com Spoil: https://t.co/iUotdHb644 Insta: @lovealexchance https://t.co/2X7jxRNK2M,57613,178618,5021,362284562,Sin City,AlexChancexxx,86501,True,3281,human
2012-09-21 04:55:31,False,,13744,372,277,837027265,unknown,markp____,20772,False,2889,human
2011-10-06 18:42:32,False,"Specialty mail-order Birding, Ornithology, Natural History Bookstore with the radical twist of offering helpful service and a knowledgeable staff.",1651,1599,544,386139005,Virginia,ButeoBooks,737,False,3239,human
2016-09-12 05:32:12,True,,385,7,32,775205349364203520,unknown,Maryam_Dadar,530,False,1437,bot
2017-06-27 14:39:44,True,,219,4,44,879710844325703680,"Manhattan, NY",queenawzq1,258,False,1148,bot
2016-09-03 12:01:35,True,Bersahaba takneo,143,0,0,772041847497756672,unknown,TechnoConniewhi,290,False,1445,human
2013-08-22 21:49:51,True,IG: - n,17019,96,145,1692140268,atx,tommygeekinn,1381,False,2553,human
2015-05-26 19:18:35,True,Game Studio run  by @UberArcade - Making games  Rock for iOS and Playstaton Vita,604,4,287,3299614305,New York,iDgitalHeroGame,684,False,1911,bot
2010-11-19 05:18:30,False,"💜I write romance, deal with it. I also read & review mostly Romance. Fan Page: https://t.co/x9QWdyiBal, https://t.co/9MD93Lt0EF he/him Quèér GreyAce 🖤🌂🥄🧵🏴‍☠️",162711,434,326,217319002,NorCal,Grey_Books,56232,False,3561,human
2010-05-15 15:12:55,True,Do you like fast? Come in! 😻😻😻 https://t.co/6Tzhk2gs2d,77,4,0,144189115,unknown,vkfkekdltm64,19,False,3748,bot
2013-11-28 21:18:41,True,,6,6,0,2220366536,unknown,SamuelJSteggall,216,False,2455,human
2012-02-14 15:33:48,False,"Man Utd fan. mostly here for football. Takes photos. Ex care worker, does stuff with computers often sarcastic. 🐝🇬🇧🇪🇺",36384,2130,3363,492306486,United Kingdom,GhamGraham,63376,False,3108,human
2012-07-25 11:28:18,False,,1362,18,346,715918219,unknown,EmmaMyllymaa,1740,False,2946,bot
2009-03-29 23:28:51,False,IG: Officialmizztwerksum Sc:Queentwerksum booking/promo: twerkteambooking@gmail.com or 7709062748,72,311971,5475,27531031,Atlanta to La,MizzTwerksum,86369,False,4160,human
2012-07-15 06:39:56,True,"Creator of
@SneakerSpots",129,37,264,635966074,"Brooklyn, NY",Dandr12,535,False,2957,human
2010-11-12 00:56:15,True,hi:),2,156882,33,214697607,Thailand,yayaurassaya,136,False,3568,human
2018-01-07 10:20:02,True,,56,10,64,949948733831110657,unknown,R9W3Xt35FQlPbCb,122,False,955,bot
2009-05-04 20:30:09,False,Ehh!,2968,316,220,37751238,unknown,chaddaddy_,13365,False,4124,human
2016-09-04 14:29:18,True,"Ex Royal Marine, Black belt in 4 martial ats, but who is The man, behind blue eyes. Care Diem. Words are cheap - be judged y your actions.",93,0,0,772441411958571008,unknown,Level_Oliviabus,203,False,1444,human
2013-06-02 05:04:10,False,hola,17675,311,0,1476403086,rt if youre cool,drippingdillon,7551,False,2635,bot
2014-02-05 22:07:08,True,"snapchat ~ katiemarie079                                     
Christopher ♡",1524,170,179,2329415154,unknown,KatieRolly4192,1264,False,2386,human
2010-02-04 00:16:33,False,"Real life Peggy Carter. I only root for two birds, the Os and Eagles. Fly baby fly.",3484,109,583,111157725,"Maryland, USA",kimmiekubs77,5043,False,3849,human
2010-12-03 19:59:47,False,Communications Specialist at @LPSorg. I used to say things on TV. Iowa native 🌽 @IowaStateU 🌪 alum. It’s a long “ī”. Expect a lot of @theofficenbc references.,36002,972,752,222565914,IA ➡️ NE,brianavcampbell,16802,False,3546,human
2013-03-02 08:48:07,False,,27334,324,289,1233652698,unknown,simiajisafe_,4282,False,2727,human
2012-03-21 11:45:33,True,Я нажил несметное богатство.,0,655,757,532157179,unknown,luvumoqeb,3148,False,3072,human
2009-06-11 15:19:49,True,Estudiante Arquitectura e[ad] PUCV,693,50,0,46408916,"Valparaíso, Chile",caromurgas,1004,False,4086,bot
2015-03-21 15:24:53,True,Passionately curious. Midwest girl at heart.,27066,620,870,3101950833,Milwaukee native in Florida  ,zentients,29993,False,1977,human
2010-12-27 22:50:26,False,"63+ Works, 34+ Nations. Museums: 2002-2020. 3 Artspaces. Mohr Prize🇺🇸|Serbia NT🇷🇸|Civitella IT🇮🇹|USArts🎖️|Guggenheim🎖️|SACD Paris🇫🇷|1/2 Arab🇹🇳✌🏾",3116,1001,259,231214259,"Global, Local",JonahBokaer,2440,False,3522,bot
2007-02-25 16:02:22,False,Co-founder @CodePen. Does @CSS. Podcasts @ShopTalkShow. Married @jmm. Clawhammer. loldad.,37587,233634,3208,793830,"Bend, OR",chriscoyier,37386,True,4923,human
2010-03-30 17:07:08,False,一眼就能看出来是个学计算机的，G粉，技术宅，不折腾会死星人，闷骚，社交恐惧症，怀疑论者，极其不坚定的无神论者，反革命，左撇子，宽边眼镜制服控，喜欢曲不喜欢歌，忘词但不跑调，喜欢诗不喜欢散文，却只写得出技术文档,1373,29,66,127931276,unknown,ltryee,2190,False,3794,human
2013-01-07 22:07:24,False,"(23, she/her) I'm not interesting enough to make my own tweets, so I don't even know why I'm here.

header image by @adelaidesgf",117823,83,296,1069294838,Minnesota,graceninjabbit,7022,False,2780,human
2013-02-09 12:54:10,True,Tweets the most read articles on english Wikipedia. Visit https://t.co/hDQhvotAJD for detailed hourly updated page view statistics. #botALLY,1,453,0,1162875732,unknown,trendbot,6980,False,2747,bot
2013-09-21 23:54:38,True,,130,16,127,1891896709,unknown,DanOlsen11,36,False,2523,bot
2014-02-24 13:49:57,True,Currently completing the Specialist Community Public Health - School Nursing Post Graduate course with Tameside and Glossop Integrated Care NHS Foundation Trust,1786,49,247,2362967176,"stalybridge, Tameside",fentonvictoria,474,False,2367,bot
2014-07-03 06:28:22,True,,4261,297,247,2666800839,Las Vegas NV,ovjbs,19196,False,2239,human
2012-08-28 13:03:47,True,There is lie in believe,1378,1,20,786960912,unknown,Jason_Yan1990,2035,False,2912,bot
2010-07-04 00:00:22,False,How do you like my site? 😙😙😙 https://t.co/eksP5O91V6,275,12,0,162535607,Argentina,luchofergar,40,False,3699,bot
2016-12-24 02:34:23,True,技術和科學 科技界具影響力人士,1131,2,21,812486551305228288,Cantón,ivanchung007,1751,False,1334,bot
2010-06-07 17:42:30,False,“For The Night” OUT NOW! listen at the link below x,632,1750257,12775,153098292,unknown,ConorMaynard,10296,True,3725,human
2011-10-07 17:45:03,True,Wall Street Journal European M&A reporter/contact me securely on Whatsapp/Telegram/Signal +44 7776161295,1,1375,271,386668440,"London, England",BenDummett,7441,False,3238,human
2012-05-03 03:23:25,True,Family first. Kiddo nurse. Dreamer. Lover. Life of the party. Midwest born and raised. Fluent in sarcasm. Loyal to a fault.,176,115346,140,569649154,"Kansas City, MO",Nikki_Ferrell,570,True,3030,human
2012-09-07 20:01:33,False,Internationally-acclaimed Egyptian Singer.,756,6909959,40,809500704,unknown,sherine,1223,True,2902,human
2009-09-25 23:22:21,False,"INFINITY HILL LTD.
Movie producer - Staged (now on BBC One!) - Nasha Natasha (now on Netflix!) - Producers Guild of America Member",77275,355933,8816,77338274,LA/London/Buenos Aires,AxelKuschevatzk,57886,True,3980,human
2010-02-12 01:35:02,False,El oasis eres tú. Cofundador de @fund_ochotumbao junto a Clara Lago. Síguenos y ayúdanos a ayudar.Animalista🌱🐒 Contratación: carmen@carcelenabogados.es,4779,3005500,281,113512735,Instagram: @DANIROVIRA,DANIROVIRA,17061,True,3841,human
2012-04-25 16:27:57,False,"Artist & President of Track Monstaz Ent.; OG of 2K and GTA Ruff Ryder MC clan x RR
Xbox GT: xXxplicit x RR
IG: selfxxxplicit973
YT: TME xXxplicit x RR",7571,424,2527,563093052,"iLLTown, Dirty Jerz",SelfxXxplicit,2426,False,3037,human
2010-10-20 13:36:09,True,,1464,50,0,205261048,unknown,fionachuh,2141,False,3590,bot
2013-03-24 06:51:29,False,,24333,1080,918,1293948120,"Houston, TX",ducidnixx,23712,False,2705,human
2009-02-12 20:30:47,True,,7605,84,606,20714349,unknown,bablackwood,1024,False,4205,human
2013-08-29 21:03:31,False,"Private debt reporter @business. Rooting for everybody Black. 🇩🇴🇺🇸Likes = bacon, bocce, Beyonce. GIFs are my love language. Email: kbutler55@bloomberg.net.",6552,3107,935,1711016023,"NYC/Edgewater, NJ",itskelseybutler,8459,True,2546,human
2011-01-27 21:03:26,False,"I am a biotech writer (among other jobs), who currently contributes to Chimera Research Group.",672,11555,535,243801041,"Baton Rouge, LA",dsobek,23807,False,3491,human
2009-09-12 15:52:46,False,,2056,142,310,73670148,unknown,MaxkMissez3,3948,False,3993,bot
2010-11-30 21:57:53,False,This is the way,73841,138,456,221519183,unknown,jeffboom1,4013,False,3549,human
2008-12-13 00:11:19,False,"Emmy Award-Winning Journalist. Host of @NCCapTonight, Midday anchor on @SpecNewsRDU and Creator/Host of #TyingItTogetherNC podcast #ncpol #ncga",4902,9175,4701,18089641,"Raleigh, NC",TimBoyumTV,13635,True,4267,human
2009-03-16 04:24:10,False,Hi😊. Sn: Candin13 Ig:love.candi_,646,424,422,24649385,"Louisiana, USA",Candi_Latrice,29314,False,4174,human
2011-02-06 16:06:14,False,United states army Hoah!  19 years young.  on top of the world.  Defender of freedom.,841,78,312,248252756,United States,shanewazhere95,1573,False,3481,human
2016-08-18 16:30:40,True,"God is the greatest, but satan been on his shit",2056,298,108,766311361211228161,"Lewisburg, PA",therealgeish,4667,False,1461,bot
2011-08-09 11:49:15,False,"Actor & Voiceover - The Bar, EastEnders, The Bill, Holby City, Secret Lover, Cockney & Scouse - Voice at @BBCR1",68107,361242,20569,351541320,"London, England",STU_ACTOR,15240,True,3297,human
2009-04-07 02:45:03,False,You didn't see anything...,179,48,104,29361001,Florida,ally24601,1245,False,4152,human
2013-06-26 17:51:48,False,Love More Miley Cyrus,0,738,677,1548750122,Kiss Kiss ♥ ,piketebow,2771910,False,2610,bot
2016-05-07 22:17:40,False,Room 602',23754,153,186,729072736291717120,+244,didsc_6,8163,False,1564,human
2010-04-13 03:12:46,False,Mama’s Boy❤️‼️,2450,1874581,2915,132389474,unknown,JohnWall,25834,True,3781,human
2015-11-08 18:53:25,True,⠀,17015,873,794,4170980712,unknown,showerghost,4986,False,1745,human
2012-10-23 04:19:56,False,,725,139,16,899163692,unknown,MrsOtogo,1390,False,2857,human
2009-09-04 15:59:40,False,"Cross stitcher, microbiologist, entomologist, reader, knitter, Aunt, & friend",8730,123,603,71568164,unknown,Odonata76,3679,False,4001,human
2016-09-03 23:03:27,True,Rock ad Rolle. I sing & write songs,90,0,0,772208410494459908,unknown,natoshagiourga2,200,False,1445,human
2008-05-07 15:59:56,True,"Biz, cannabis, & sometimes fintech and law reporter. Occasional cloth-coat Republican. @phillyinquirer. like =interesting point 2158542796. swood@philly.com",9213,2988,1357,14688144,Philadelphia,SamWoodIII,1102,True,4486,human
2010-11-14 20:15:27,False,,20348,264,1137,215745990,unknown,foodolla,3388,False,3565,human
2014-04-20 01:27:57,False,,330,235,0,2453936953,"Divinópolis, Brasil",enzo1678,199,False,2313,bot
2009-09-16 11:55:21,False,Text me: +1 (212) 313-9547 | Official #PaulMcCartney administered by MPL | #FlamingPie Fresh out the oven: https://t.co/nahxXCZq8q,117,4072365,16,74712538,England,PaulMcCartney,5238,True,3989,human
2010-12-10 23:06:46,False,Fashion Designer. Follow the brand @marcjacobs,114,1665871,50,225190303,NYC,themarcjacobs,1880,True,3539,human
2012-08-16 18:21:59,True,"Professor, Exercise Science; Ed Board @TJACSM, Chair ACSM #ActivEarth, food policy & active living; rock music, sports, cars, cats; opinions my own",37299,1478,1928,762062570,Carolinas,JanetRWojcikPhD,32870,False,2924,human
2008-05-07 01:02:30,False,"Feminist-in-Residence @Google @WomenTechmakers Supporting 200,000 #womenintech. Advisor @ArabWIC. Angel investor. Doula. She/Her.",15559,19985,1098,14681449,"Nueva York, USA",nataliaenvy,6200,False,4487,human
2009-07-16 18:43:00,False,"Former Professional Soccer Player for the Washington Spirit. Activist, Celesbian, Sports Diplomat and creator of Define Your Beauty. Pronouns: her/she/she",15985,13893,1506,57409991,"Bethesda, MD",JoannaLohman,21759,True,4051,human
2012-01-29 03:44:09,False,Founder/Artistic Director of MIDNIGHT STUDIOS. AWGE.,6327,18136,3,477365128,LOS ANGELES,SHANEAVELI,610,True,3125,human
2016-09-04 06:07:57,True,"Four times a day, mostly • Made by @ashur • Inspired by @softlandscapes",2,204,0,772315241212325888,unknown,tinyskylines,1993,False,1445,bot
